TransactionID,TransactionAmt,TransactionDT,ProductCD,UserID,Merchant,CardNumber,BINNumber,CardNetwork,CardTier,CardType,PhoneNumbers,UserRegion,OrderRegion,ReceiverRegion,Distance,SenderEmail,MerchantEmail,DeviceType,DeviceInfo,DaysSinceLastTransac,SameCardDaysDiff,SameAddressDaysDiff,SameMerchantEmailDaysDiff,SameDeviceTypeDaysDiff,DeviceMatching,DeviceMismatch,RegionMismatch,TransactionConsistency,TransactionCount,UniqueMerchants,SameOrderRegionCount,SameDeviceCount,UniqueOrderRegion,TransactionTimeSlot,HourWithinTimeSlot,TransactionWeekday,AvgTransactionInterval,TransactionAmountVariance,TransactionRatio,MedianTransactionAmount,AvgTransactionAmtIn24Hrs,TransactionVelocity,TimingAnomaly,RegionAnomaly,HourlyTransactionCount,isFraud
15962,53.75,2024-04-13 03:42:11,Household,1589,Nilkamal,4555760780658811,455576,Mastercard,Gold,Debit,+91 8668171141,Chamarajanagar,Chamarajanagar,Chamarajanagar,85.11,sunil@airtelmail.com,household@nilkamal.com,desktop,Windows,69.0,90.0,0.0,0.0,90.0,1,0,0,0,2,4,5,3.0,3,4,1,5,2,6,0,7,0,0,1,0,1,0
14787,54.78,2024-04-13 04:30:58,Retail,1466,Nykaa,4515057656787835,451505,American Express,Platinum,Debit,+91 8064578038,Mysuru,Bengaluru Urban,Mysuru,127.9,meena@rediffmail.com,retail@nykaa.com,mobile,Pixel,3.0,3.0,94.0,42.0,3.0,1,0,0,0,4,7,5,7.0,5,4,2,5,1,1,1,3,0,0,1,1,1,0
19167,285.17,2024-04-13 04:49:20,Wallet,1909,Flipkart,4725015166270946,472501,Visa,Silver,Debit,+91 8622574100,Bengaluru Urban,Bengaluru Urban,Bengaluru Urban,77.97,pooja@rediffmail.com,wallet@flipkart.com,,Windows,1.0,84.0,84.0,0.0,,0,1,0,0,4,5,12,,3,4,2,5,2,3,5,6,2,0,0,1,1,1
17532,77.86,2024-04-13 06:02:11,Wallet,1746,Wallet_Merchant01,4738682548341060,473868,Visa,Silver,Debit,+91 7542665968,Bagalkot,Bagalkot,Bagalkot,97.49,rahul@gmail.com,wallet@wallet_merchant01.com,desktop,Windows,55.0,,23.0,0.0,0.0,0,1,0,0,2,2,6,3.0,1,5,0,5,2,0,5,0,0,0,1,0,1,1
15569,67.24,2024-04-13 06:11:20,Wallet,1547,Zomato,4973247354386957,497324,Visa,Black,Debit,+91 9148311832,Bengaluru Urban,Kodagu,Bengaluru Urban,211.52,rahul@outlook.co.in,wallet@zomato.com,mobile,Realme,50.0,55.0,0.0,0.0,55.0,1,0,0,0,1,4,1,7.0,4,5,0,5,1,2,1,7,0,0,1,0,1,0
15889,371.7,2024-04-13 06:22:52,Household,1581,Urban Ladder,4036386817314829,403638,Mastercard,Platinum,Debit,+91 7610189725,Bengaluru Urban,Mysuru,Bengaluru Urban,127.9,vikas@airtelmail.com,household@urbanladder.com,,Oppo,54.0,54.0,0.0,0.0,,0,1,0,0,1,4,1,,4,5,0,5,1,3,4,8,2,0,0,0,1,0
17732,129.9,2024-04-13 06:28:22,Wallet,1766,Swiggy Instamart,4120386713247252,412038,Visa,Silver,Credit,+91 9155817687,Bengaluru Urban,Belagavi,Belagavi,12.57,ramesh@indiatimes.com,wallet@swiggyinstamart.com,mobile,Oppo,12.0,,0.0,85.0,0.0,1,0,1,0,1,4,1,5.0,3,5,0,5,2,0,5,2,1,0,1,0,1,0
10564,151.39,2024-04-13 06:44:33,Wallet,1058,Uber,4741687719454084,474168,Mastercard,Platinum,Credit,+91 7021118624,Tumakuru,Tumakuru,Tumakuru,89.59,shreya@indiatimes.com,wallet@uber.com,mobile,iOS Device,2.0,,0.0,0.0,0.0,1,0,0,0,2,2,2,3.0,1,5,0,5,2,7,2,8,1,0,1,0,1,0
20388,367.08,2024-04-13 07:23:52,Household,1581,Urban Ladder,4036386817314829,403638,Mastercard,Platinum,Debit,+91 7610189725,Bengaluru Urban,Mysuru,Bengaluru Urban,127.9,vikas@airtelmail.com,household@urbanladder.com,,Oppo,54.0,54.0,0.0,0.0,,0,1,0,0,1,4,1,,4,5,0,5,1,3,4,8,2,0,0,0,1,0
11390,138.44,2024-04-13 07:31:55,Wallet,1136,Amazon,4371391435037821,437139,Visa,Silver,Debit,+91 9051023924,Bengaluru Urban,Mysuru,Bengaluru Urban,127.9,,wallet@amazon.com,mobile,Redmi,40.0,40.0,0.0,0.0,0.0,1,0,0,0,1,5,1,3.0,4,5,1,5,1,0,5,2,1,0,1,1,1,0
20655,376.34,2024-04-13 10:16:52,Household,1581,Urban Ladder,4036386817314829,403638,Mastercard,Platinum,Debit,+91 7610189725,Bengaluru Urban,Mysuru,Bengaluru Urban,127.9,vikas@airtelmail.com,household@urbanladder.com,,Oppo,54.0,54.0,0.0,0.0,,0,1,0,0,1,4,1,,4,5,0,5,1,3,4,8,2,0,0,0,1,0
10832,35.73,2024-04-13 10:52:50,Wallet,1086,Flipkart,4283875958628880,428387,Rupay,Silver,Debit,+91 7831213851,Hassan,Hassan,Davanagere,163.19,,wallet@flipkart.com,mobile,Huawei,23.0,23.0,71.0,67.0,71.0,0,1,1,0,4,5,8,3.0,2,0,0,5,2,9,0,3,0,0,1,0,1,0
13342,493.54,2024-04-13 12:43:55,Wallet,1325,Zomato,4044060423054497,404406,Rupay,Platinum,Debit,+91 9158899330,Koppal,Koppal,Kalaburagi,230.0,neha@rediffmail.com,wallet@zomato.com,mobile,Huawei,1.0,,0.0,0.0,0.0,0,0,1,0,1,3,7,2.0,3,0,2,5,2,6,6,6,2,0,1,0,1,0
16648,287.1,2024-04-13 14:45:17,Consumable,1658,DMart,4214077791096904,421407,Mastercard,Platinum,Debit,+91 7221564728,Bengaluru Urban,Chikkaballapur,Chikkaballapur,55.27,rahul@outlook.co.in,consumable@dmart.com,mobile,Huawei,30.0,30.0,0.0,0.0,30.0,1,0,1,0,1,7,1,7.0,4,1,0,5,0,5,4,7,2,0,1,0,1,0
10072,187.97,2024-04-13 16:00:36,Retail,1006,Ajio,4511605617498910,451160,Visa,Silver,Credit,+91 9743274035,Belagavi,Bengaluru Urban,Bengaluru Urban,51.88,kiran@indiatimes.com,retail@ajio.com,desktop,,65.0,65.0,0.0,68.0,0.0,0,0,1,0,1,5,1,,4,1,2,5,2,2,4,6,1,0,0,0,1,0
17436,54.55,2024-04-13 17:06:43,Wallet,1737,Flipkart,4186781498531667,418678,Visa,Gold,Credit,+91 7254603439,Bengaluru Urban,Mysuru,Bengaluru Urban,127.9,deepak@zoho.com,wallet@flipkart.com,mobile,,34.0,34.0,41.0,0.0,34.0,0,0,0,0,1,5,1,,2,1,3,5,2,7,1,1,0,0,1,0,1,0
17642,627.74,2024-04-13 17:51:05,Wallet,1757,BigBasket,4131764266436059,413176,Rupay,Gold,Debit,+91 9645527745,Mandya,Mysuru,Mysuru,67.16,suresh@yahoo.co.in,wallet@bigbasket.com,,Huawei,9.0,36.0,0.0,0.0,,0,1,0,0,1,6,1,,3,1,3,5,1,8,5,6,2,0,0,1,1,0
15248,232.02,2024-04-13 18:01:04,Household,1513,Hometown,4113959252238053,411395,Mastercard,Platinum,Debit,+91 8580731226,Bengaluru Urban,Bengaluru Urban,Mysuru,127.9,kavita@yahoo.co.in,household@hometown.com,mobile,Vivo,4.0,48.0,48.0,0.0,48.0,1,0,1,0,6,7,12,9.0,4,2,0,5,1,3,4,6,2,0,1,1,1,0
10974,1211.67,2024-04-13 18:49:34,Wallet,1097,Zomato,4381077114391401,438107,American Express,Platinum,Debit,+91 9614009197,Bengaluru Urban,Bengaluru Urban,Belagavi,461.42,meena@bsnl.in,wallet@zomato.com,desktop,Windows,3.0,,0.0,0.0,0.0,0,1,1,0,4,5,9,3.0,2,2,0,5,1,8,6,8,2,0,1,1,1,1
22034,1239.54,2024-04-13 18:56:34,Wallet,1097,Zomato,4381077114391401,438107,American Express,Platinum,Debit,+91 9614009197,Bengaluru Urban,Bengaluru Urban,Belagavi,461.42,meena@bsnl.in,wallet@zomato.com,desktop,,3.0,,0.0,0.0,0.0,0,1,1,0,4,5,9,3.0,2,2,0,5,1,8,6,8,2,0,1,1,1,1
18053,198.79,2024-04-13 19:33:02,Wallet,1798,Zomato,4704718850999358,470471,Visa,Platinum,Debit,+91 8694738031,Bengaluru Urban,Chitradurga,Chitradurga,59.63,,wallet@zomato.com,mobile,iOS Device,5.0,45.0,0.0,0.0,0.0,1,0,1,0,1,6,1,8.0,3,2,1,5,1,3,4,5,1,0,1,0,1,0
11372,482.81,2024-04-13 20:08:04,Wallet,1134,Google Play,4776201664620315,477620,American Express,Black,Debit,+91 9308627941,Kalaburagi,Mysuru,Raichur,439.51,priya@yahoo.co.in,wallet@googleplay.com,mobile,Samsung,7.0,,0.0,0.0,0.0,1,0,1,0,1,4,1,5.0,3,2,2,5,2,5,5,8,2,0,1,1,1,0
19867,55.9,2024-04-13 21:19:57,Consumable,1979,MilkBasket,4080527058376150,408052,Mastercard,Gold,Debit,+91 7251628585,Belagavi,Belagavi,Bengaluru Urban,461.42,ramesh@rediffmail.com,consumable@milkbasket.com,mobile,Poco,32.0,32.0,89.0,0.0,89.0,0,1,1,1,7,5,7,3.0,2,2,3,5,0,3,2,0,0,0,1,1,1,0
20660,378.53,2024-04-13 21:24:52,Household,1581,Urban Ladder,4036386817314829,403638,Mastercard,Platinum,Debit,+91 7610189725,Bengaluru Urban,Mysuru,Bengaluru Urban,127.9,vikas@airtelmail.com,household@urbanladder.com,,Oppo,54.0,54.0,0.0,0.0,,0,1,0,0,1,4,1,,4,5,0,5,1,3,4,8,2,0,0,0,1,0
14679,1643.75,2024-04-13 21:40:29,Wallet,1455,Zomato,4739155146007382,473915,Visa,Platinum,Debit,+91 9046508458,Bengaluru Urban,Bengaluru Urban,Kolar,61.18,priya@outlook.co.in,wallet@zomato.com,mobile,,4.0,5.0,5.0,47.0,0.0,0,1,1,0,3,3,7,,1,2,3,5,0,9,0,8,2,0,1,0,1,0
13829,62.24,2024-04-14 02:39:18,Retail,1370,Croma,4223754799831537,422375,Rupay,Platinum,Debit,+91 9195440383,Uttara Kannada,Uttara Kannada,Uttara Kannada,5.36,rajesh@aol.in,retail@croma.com,desktop,MacOS,20.0,20.0,20.0,0.0,20.0,0,0,0,0,9,8,9,3.0,3,4,0,6,0,3,2,3,0,0,0,0,1,0
14170,90.86,2024-04-14 03:13:14,Wallet,1404,BigBasket,4850264627768604,485026,Mastercard,Silver,Prepaid,+91 7622175122,Raichur,Bengaluru Urban,Bengaluru Urban,91.91,ravi@gmail.com,wallet@bigbasket.com,desktop,Linux,,,0.0,0.0,89.0,1,0,1,0,1,4,1,3.0,4,4,1,6,1,7,1,1,1,0,1,0,1,0
12217,425.05,2024-04-14 04:07:07,Household,1216,Godrej Interio,4336714357619520,433671,Mastercard,Platinum,Debit,+91 8532469765,Mysuru,Hubli-Dharwad,Bengaluru Urban,391.77,kavita@yahoo.co.in,household@godrejinterio.com,mobile,Oppo,36.0,,0.0,0.0,0.0,1,0,1,0,1,1,2,4.0,1,4,2,6,,,4,8,2,0,1,0,1,0
12609,204.16,2024-04-14 04:39:16,Consumable,1252,Blinkit,4974917079918792,497491,Mastercard,Platinum,Credit,+91 7344708783,Belagavi,Bengaluru Urban,Bengaluru Urban,56.69,sonia@aol.in,consumable@blinkit.com,,,11.0,11.0,0.0,41.0,,0,1,1,1,2,10,2,,5,4,2,6,0,8,2,8,1,0,0,1,1,0
12313,33.16,2024-04-14 04:55:53,Wallet,1224,BigBasket,4208965882092691,420896,Visa,Gold,Debit,+91 9405155727,Bengaluru Urban,Davanagere,Hubli-Dharwad,146.77,neha@airtelmail.com,wallet@bigbasket.com,mobile,,17.0,46.0,0.0,59.0,46.0,0,0,1,0,1,3,1,,2,4,2,6,2,1,1,1,0,0,1,0,1,0
10575,237.75,2024-04-14 05:36:48,Household,1059,Wakefit,4774027988985270,477402,Visa,Platinum,Credit,+91 9392400971,Chikkaballapur,Chikkaballapur,Chikkaballapur,81.53,amit@outlook.co.in,household@wakefit.com,mobile,Poco,29.0,91.0,36.0,0.0,91.0,1,0,0,0,2,6,6,7.0,5,4,3,6,2,3,5,5,2,0,1,0,1,0
10822,253.09,2024-04-14 06:02:20,Services,1085,Audible,4248403172970048,424840,American Express,Black,Debit,+91 8870723911,Hubli-Dharwad,Kalaburagi,Davanagere,331.13,,services@audible.com,mobile,Vivo,26.0,,0.0,0.0,0.0,0,0,1,0,1,5,1,2.0,4,5,0,6,2,8,3,7,2,0,1,0,1,0
11796,8.75,2024-04-14 07:24:55,Wallet,1174,BigBasket,4231184320155208,423118,Visa,Platinum,Debit,+91 7807493740,Mangaluru,Mangaluru,Mangaluru,75.18,shreya@indiatimes.com,wallet@bigbasket.com,mobile,Realme,9.0,9.0,9.0,46.0,46.0,0,1,0,0,5,4,10,4.0,1,5,1,6,1,8,0,3,0,0,1,0,1,0
18834,104.87,2024-04-14 08:16:34,Consumable,1878,DMart,4903180373062595,490318,Visa,Gold,Debit,+91 7753343197,Hubli-Dharwad,Mysuru,Hubli-Dharwad,391.67,kiran@airtelmail.com,consumable@dmart.com,,Windows,61.0,61.0,0.0,0.0,,0,1,0,0,1,5,1,,4,5,2,6,2,0,3,5,1,0,0,1,1,1
19645,1097.0,2024-04-14 08:19:32,Consumable,1957,JioMart,4726658975922212,472665,Rupay,Black,Credit,+91 8514292344,Bidar,Mandya,Mandya,53.83,kavita@aol.in,consumable@jiomart.com,mobile,iOS Device,65.0,65.0,0.0,0.0,65.0,0,0,1,0,1,9,1,2.0,7,5,2,6,0,8,6,7,2,0,1,0,1,1
22153,1134.55,2024-04-14 08:21:32,Consumable,1957,JioMart,4726658975922212,472665,Rupay,Black,Credit,+91 8514292344,Bidar,Mandya,Mandya,53.83,kavita@aol.in,consumable@jiomart.com,mobile,Motorola,65.0,65.0,0.0,0.0,65.0,0,0,1,0,1,9,1,2.0,7,5,2,6,0,8,6,7,2,0,1,0,1,1
16967,85.43,2024-04-14 08:52:33,Retail,1688,Snapdeal,4430611496209467,443061,Visa,Platinum,Debit,+91 9035348560,Belagavi,Belagavi,Belagavi,63.11,,retail@snapdeal.com,desktop,Windows,103.0,103.0,103.0,0.0,103.0,1,0,0,0,4,9,4,4.0,6,5,2,6,1,7,2,1,0,0,1,0,1,0
18486,67.56,2024-04-14 08:53:45,Wallet,1841,Zomato,4535508439752252,453550,Mastercard,Silver,Credit,+91 7283851113,Chikkaballapur,Chikkaballapur,Chikkaballapur,15.33,pooja@aol.in,wallet@zomato.com,mobile,Redmi,5.0,83.0,83.0,0.0,83.0,1,0,0,0,6,6,7,9.0,2,5,2,6,1,1,3,0,0,0,1,0,1,0
19421,102.06,2024-04-14 08:59:01,Wallet,1933,Swiggy Instamart,4643322861093121,464332,Visa,Gold,Debit,+91 7978658892,Haveri,Haveri,Haveri,93.57,,wallet@swiggyinstamart.com,desktop,MacOS,22.0,22.0,22.0,0.0,22.0,0,0,0,0,7,9,7,3.0,3,5,2,6,0,3,3,2,1,0,1,0,1,0
10119,76.47,2024-04-14 09:02:28,Wallet,1011,Wallet_Merchant01,4681890458921709,468189,Visa,Silver,Prepaid,+91 9239093363,Uttara Kannada,Uttara Kannada,Uttara Kannada,33.58,anjali@gmail.com,wallet@wallet_merchant01.com,mobile,Redmi,27.0,27.0,27.0,0.0,27.0,0,0,0,0,4,5,7,3.0,2,5,3,6,2,6,0,8,0,0,1,0,1,1
12787,162.97,2024-04-14 09:48:58,Wallet,1270,Google Play,4637285869733378,463728,Rupay,Black,Debit,+91 8249798091,Bengaluru Urban,Bengaluru Urban,Davanagere,245.55,rahul@yahoo.co.in,wallet@googleplay.com,mobile,Vivo,68.0,,0.0,60.0,0.0,1,0,1,0,1,2,5,6.0,2,5,3,6,2,7,2,8,1,0,1,1,1,0
16841,214.1,2024-04-14 10:19:20,Wallet,1675,Flipkart,4560384384919595,456038,Rupay,Silver,Debit,+91 9452532853,Belagavi,Belagavi,Belagavi,21.56,kiran@zoho.com,wallet@flipkart.com,mobile,Samsung,3.0,3.0,3.0,0.0,3.0,0,1,0,0,9,8,9,3.0,4,0,0,6,0,5,4,6,1,0,1,0,1,0
20946,202.42,2024-04-14 10:23:02,Wallet,1798,Zomato,4704718850999358,470471,Visa,Platinum,Debit,+91 8694738031,Bengaluru Urban,Chitradurga,Chitradurga,59.63,,wallet@zomato.com,mobile,iOS Device,5.0,45.0,0.0,0.0,0.0,1,0,1,0,1,6,1,8.0,3,2,1,5,1,3,4,5,1,0,1,0,1,0
20858,56.42,2024-04-14 10:24:57,Consumable,1979,MilkBasket,4080527058376150,408052,Mastercard,Gold,Debit,+91 7251628585,Belagavi,Belagavi,Bengaluru Urban,461.42,ramesh@rediffmail.com,consumable@milkbasket.com,mobile,Poco,32.0,32.0,89.0,0.0,89.0,0,1,1,1,7,5,7,3.0,2,2,3,5,0,3,2,0,0,0,1,1,1,0
21661,67.73,2024-04-14 11:39:45,Wallet,1841,Zomato,4535508439752252,453550,Mastercard,Silver,Credit,+91 7283851113,Chikkaballapur,Chikkaballapur,Chikkaballapur,15.33,pooja@aol.in,wallet@zomato.com,mobile,Redmi,5.0,83.0,83.0,0.0,83.0,1,0,0,0,6,6,7,9.0,2,5,2,6,1,1,3,0,0,0,1,0,1,0
18021,97.7,2024-04-14 12:06:01,Wallet,1795,Swiggy Instamart,4928602242708851,492860,Visa,Silver,Credit,+91 9764376790,Bengaluru Urban,Bengaluru Urban,Bengaluru Urban,85.24,pooja@airtelmail.com,wallet@swiggyinstamart.com,mobile,Redmi,5.0,5.0,5.0,0.0,5.0,0,0,0,0,7,7,8,3.0,2,0,2,6,1,3,3,1,1,0,1,1,1,0
18916,90.77,2024-04-14 12:17:45,Retail,1886,Flipkart,4346083288847040,434608,Visa,Platinum,Debit,+91 8858352689,Belagavi,Belagavi,Belagavi,76.39,vikas@rediffmail.com,retail@flipkart.com,mobile,Samsung,15.0,40.0,74.0,8.0,0.0,0,0,0,0,2,3,4,3.0,2,0,2,6,2,0,4,1,1,0,1,1,1,0
20213,214.46,2024-04-14 13:57:20,Wallet,1675,Flipkart,4560384384919595,456038,Rupay,Silver,Debit,+91 9452532853,Belagavi,Belagavi,Belagavi,21.56,kiran@zoho.com,wallet@flipkart.com,mobile,Samsung,3.0,3.0,3.0,0.0,3.0,0,1,0,0,9,8,9,3.0,4,0,0,6,0,5,4,6,1,0,1,0,1,0
21821,251.89,2024-04-14 14:02:20,Services,1085,Audible,4248403172970048,424840,American Express,Black,Debit,+91 8870723911,Hubli-Dharwad,Kalaburagi,Davanagere,331.13,,services@audible.com,mobile,Vivo,26.0,,0.0,0.0,0.0,0,0,1,0,1,5,1,2.0,4,5,0,6,2,8,3,7,2,0,1,0,1,0
21025,476.86,2024-04-14 14:06:04,Wallet,1134,Google Play,4776201664620315,477620,American Express,Black,Debit,+91 9308627941,Kalaburagi,Mysuru,Raichur,439.51,priya@yahoo.co.in,wallet@googleplay.com,mobile,Samsung,7.0,,0.0,0.0,0.0,1,0,1,0,1,4,1,5.0,3,2,2,5,2,5,5,8,2,0,1,1,1,0
12562,87.01,2024-04-14 14:58:57,Consumable,1248,Blinkit,4499263605565039,449926,Visa,Silver,Debit,+91 7090311409,Mysuru,Koppal,Mysuru,342.29,meena@bsnl.in,consumable@blinkit.com,mobile,Pixel,92.0,,0.0,16.0,0.0,1,0,0,0,1,4,1,4.0,2,1,0,6,1,2,2,4,0,0,1,0,1,0
18718,71.95,2024-04-14 15:14:00,Consumable,1864,MilkBasket,4236781873641917,423678,Visa,Gold,Debit,+91 7264208053,Belagavi,Belagavi,Belagavi,12.71,vikas@gmail.com,consumable@milkbasket.com,desktop,,29.0,29.0,76.0,0.0,76.0,0,0,0,0,6,10,6,,5,1,1,6,1,3,2,1,0,0,0,0,1,0
17671,42.3,2024-04-14 16:04:11,Miscellaneous,1761,1x BET,4040303872371242,404030,Visa,Platinum,Debit,+91 9528152945,Bengaluru Urban,Bengaluru Urban,Bengaluru Urban,58.61,,miscellaneous@1xbet.com,,iOS Device,9.0,,0.0,0.0,,0,1,0,0,1,2,6,,2,1,2,6,2,7,0,8,0,0,0,0,1,0
21685,229.72,2024-04-14 16:38:04,Household,1513,Hometown,4113959252238053,411395,Mastercard,Platinum,Debit,+91 8580731226,Bengaluru Urban,Bengaluru Urban,Mysuru,127.9,kavita@yahoo.co.in,household@hometown.com,mobile,Vivo,4.0,48.0,48.0,0.0,48.0,1,0,1,0,6,7,12,9.0,4,2,0,5,1,3,4,6,2,0,1,1,1,0
18660,129.12,2024-04-14 17:21:55,Consumable,1858,Nature’s Basket,4805685264280881,480568,Mastercard,Silver,Debit,+91 7551532537,Bengaluru Urban,Bengaluru Urban,Hubli-Dharwad,391.77,rajesh@gmail.com,consumable@nature’sbasket.com,,Realme,4.0,,42.0,0.0,,0,1,1,0,6,7,11,,2,1,3,6,1,5,3,4,1,0,0,1,1,0
18781,74.4,2024-04-14 17:32:48,Wallet,1872,Amazon,4346583117115089,434658,Visa,Black,Debit,+91 7270217403,Bagalkot,Mangaluru,Mangaluru,85.79,,wallet@amazon.com,desktop,,80.0,80.0,0.0,0.0,80.0,0,0,1,0,1,7,1,,5,1,3,6,1,6,2,0,0,0,1,0,1,1
11682,47.91,2024-04-14 18:12:42,Wallet,1163,Amazon,4557690979946941,455769,Mastercard,Black,Debit,+91 8300718552,Hubli-Dharwad,Yadgir,Hubli-Dharwad,268.36,sonia@rediffmail.com,wallet@amazon.com,desktop,MacOS,10.0,,0.0,0.0,0.0,0,1,0,0,1,2,1,3.0,2,2,0,6,2,0,5,0,0,0,1,0,1,0
16454,178.15,2024-04-14 19:24:52,Wallet,1638,Google Play,4912171422081594,491217,Mastercard,Gold,Debit,+91 9964030147,Kalaburagi,Kalaburagi,Kalaburagi,5.1,kavita@airtelmail.com,wallet@googleplay.com,mobile,iOS Device,73.0,73.0,73.0,0.0,73.0,1,0,0,0,3,5,7,5.0,3,2,1,6,2,1,4,3,1,0,0,0,1,0
10120,352.85,2024-04-14 20:55:58,Household,1011,Godrej Interio,4681890458921709,468189,Visa,Silver,Prepaid,+91 9239093363,Uttara Kannada,Bengaluru Urban,Uttara Kannada,391.63,anjali@gmail.com,household@godrejinterio.com,,Realme,0.0,0.0,0.0,0.0,,0,1,0,0,2,5,3,,2,2,2,6,2,6,3,8,2,0,0,1,1,1
11895,281.59,2024-04-14 22:50:49,Retail,1184,Meesho,4662078144944516,466207,American Express,Platinum,Debit,+91 7993876284,Ballari,Bengaluru Urban,Mandya,91.2,,retail@meesho.com,,Linux,14.0,14.0,14.0,0.0,,0,1,1,0,4,10,4,,6,3,0,6,0,4,4,7,2,0,0,1,1,0
19936,67.99,2024-04-14 22:55:40,Consumable,1985,Blinkit,4856577202115766,485657,Visa,Black,Debit,+91 8840148053,Bengaluru Urban,Davanagere,Bengaluru Urban,245.55,meena@outlook.co.in,consumable@blinkit.com,,Samsung,47.0,47.0,0.0,40.0,,0,1,0,0,1,9,1,,4,3,0,6,0,4,2,3,0,0,0,0,1,0
13960,115.33,2024-04-14 23:21:45,Wallet,1385,Zomato,4176436889245797,417643,Visa,Platinum,Debit,+91 8016191902,Bagalkot,Bagalkot,Bengaluru Urban,432.95,suresh@aol.in,wallet@zomato.com,mobile,Samsung,92.0,,0.0,8.0,0.0,0,0,1,0,2,3,3,2.0,3,3,1,6,2,0,4,2,1,0,1,0,1,0
15364,205.46,2024-04-14 23:40:01,Household,1525,Godrej Interio,4764292044785559,476429,Mastercard,Black,Debit,+91 8828824324,Chamarajanagar,Bengaluru Urban,Bengaluru Urban,44.89,,household@godrejinterio.com,mobile,Vivo,26.0,26.0,0.0,29.0,26.0,1,0,1,0,2,5,4,4.0,4,3,1,6,1,6,3,7,1,0,1,1,1,0
19042,252.0,2024-04-15 00:26:12,Services,1896,Skillshare,4330991965661864,433099,American Express,Gold,Debit,+91 9439868946,Shivamogga,Bengaluru Urban,Kodagu,211.52,rahul@yahoo.co.in,services@skillshare.com,mobile,,32.0,32.0,0.0,0.0,32.0,0,0,1,0,3,5,4,,2,3,2,0,1,3,5,2,2,0,1,1,1,0
20851,68.67,2024-04-15 04:29:40,Consumable,1985,Blinkit,4856577202115766,485657,Visa,Black,Debit,+91 8840148053,Bengaluru Urban,Davanagere,Bengaluru Urban,245.55,meena@outlook.co.in,consumable@blinkit.com,,Samsung,47.0,47.0,0.0,40.0,,0,1,0,0,1,9,1,,4,3,0,6,0,4,2,3,0,0,0,0,1,0
16688,120.9,2024-04-15 04:35:32,Wallet,1662,Flipkart,4738665868677080,473866,Mastercard,Silver,Debit,+91 7378204346,Bengaluru Urban,Bengaluru Urban,Hubli-Dharwad,391.77,manish@airtelmail.com,wallet@flipkart.com,mobile,,75.0,75.0,0.0,0.0,75.0,0,0,1,0,7,9,7,,3,4,2,0,1,3,3,6,1,0,1,1,1,1
17261,194.89,2024-04-15 04:41:14,Wallet,1717,Swiggy Instamart,4257395183911995,425739,American Express,Platinum,Debit,+91 7323445709,Bengaluru Urban,Mangaluru,Davanagere,211.83,pooja@airtelmail.com,wallet@swiggyinstamart.com,mobile,Vivo,5.0,5.0,0.0,31.0,5.0,1,0,1,0,1,4,1,5.0,2,4,2,0,1,4,3,7,1,0,1,0,1,0
13583,13.99,2024-04-15 04:44:07,Services,1347,Sony LIV,4725886588027001,472588,Visa,Gold,Credit,+91 9647394568,Davanagere,Mysuru,Bengaluru Urban,127.9,shreya@aol.in,services@sonyliv.com,,Redmi,37.0,39.0,0.0,72.0,,0,1,1,1,1,8,1,,4,4,2,0,1,8,0,5,0,0,0,0,1,0
19730,149.16,2024-04-15 04:57:31,Wallet,1965,Amazon,4530180717557616,453018,Visa,Gold,Prepaid,+91 7105503472,Mysuru,Mysuru,Mysuru,88.32,kiran@outlook.co.in,wallet@amazon.com,mobile,Pixel,33.0,,0.0,0.0,0.0,1,0,0,0,1,1,9,5.0,2,4,2,0,2,1,5,1,1,0,1,1,1,0
21948,116.2,2024-04-15 05:17:32,Wallet,1662,Flipkart,4738665868677080,473866,Mastercard,Silver,Debit,+91 7378204346,Bengaluru Urban,Bengaluru Urban,Hubli-Dharwad,391.77,manish@airtelmail.com,wallet@flipkart.com,mobile,Samsung,75.0,75.0,0.0,0.0,75.0,0,0,1,0,7,9,7,,3,4,2,0,1,3,3,6,1,0,1,1,1,1
10868,82.02,2024-04-15 05:54:32,Wallet,1089,Uber,4331791073083509,433179,Visa,Black,Debit,+91 9961155278,Bengaluru Urban,Bengaluru Urban,Bengaluru Urban,75.17,,wallet@uber.com,mobile,Oppo,21.0,51.0,70.0,0.0,51.0,1,0,0,0,5,6,10,4.0,3,4,3,0,1,6,1,3,0,0,1,1,1,0
13065,551.38,2024-04-15 06:04:30,Wallet,1298,Amazon,4796056427513132,479605,Mastercard,Black,Debit,+91 8938853290,Raichur,Bengaluru Urban,Raichur,359.06,suresh@airtelmail.com,wallet@amazon.com,mobile,Redmi,31.0,88.0,0.0,0.0,88.0,0,0,0,0,1,2,2,2.0,2,5,0,0,2,7,5,8,2,0,1,1,1,0
12900,131.77,2024-04-15 07:01:31,Consumable,1282,BigBasket,4691256532171976,469125,American Express,Platinum,Debit,+91 9417422667,Udupi,Haveri,Haveri,99.88,manish@airtelmail.com,consumable@bigbasket.com,mobile,,20.0,20.0,0.0,0.0,20.0,0,0,1,0,1,9,1,,6,5,1,0,0,8,1,7,1,0,1,0,1,0
